transaction_ID,transaction_date,Year_Birth,Marital_Status,MntFruits,Education,Income,children_categorical,teen_categorical,income_standardize,maritalstat_categorical,spender_class
4741,1/30/14,1974,Married,32,2n Cycle,65463,1,0,0.3966776,1,1
10432,1/30/14,1974,Not Married,0,Graduation,19346,1,0,0.109642926,0,0
4603,1/31/14,1960,Married,32,PhD,65695,0,1,0.398121581,1,1
8749,2/1/14,1984,Not Married,2,Graduation,37235,1,0,0.220985019,0,0
498,2/2/14,1970,Not Married,0,Graduation,30015,1,0,0.176047353,0,0
10981,2/2/14,1988,Married,137,Graduation,84219,0,0,0.513415947,1,1
486,2/2/14,1988,Married,137,Graduation,84219,0,0,0.513415947,1,1
2295,2/2/14,1954,Married,30,PhD,62670,0,1,0.379293819,1,1
5010,2/2/14,1988,Not Married,8,Graduation,25008,1,0,0.144883517,0,0
10286,2/3/14,1962,Married,8,Graduation,83715,0,0,0.510279024,1,0
3066,2/4/14,1975,Not Married,0,PhD,61905,0,1,0.374532418,0,0
10680,2/5/14,1986,Not Married,0,Graduation,33235,1,0,0.196088805,0,0
7861,2/5/14,1952,Married,57,Master,77027,0,1,0.468652555,1,1
10469,2/5/14,1981,Not Married,71,Graduation,88325,0,0,0.538971911,0,1
1139,2/6/14,1984,Married,14,PhD,73356,0,0,0.445804054,1,0
2666,2/6/14,1972,Married,50,Master,76234,0,1,0.46371688,1,1
9240,2/7/14,1971,Not Married,0,PhD,60504,0,1,0.365812519,0,0
5555,2/7/14,1975,Not Married,1,Graduation,153924,0,0,0.947263595,0,0
2589,2/7/14,1972,Not Married,3,Graduation,26759,1,0,0.155781834,0,0
1998,2/7/14,1976,Not Married,6,Graduation,37697,1,0,0.223860531,0,0
1250,2/7/14,1976,Not Married,6,Graduation,37697,1,0,0.223860531,0,0
9612,2/7/14,1987,Not Married,8,2n Cycle,23830,0,0,0.137551582,0,0
10281,2/7/14,1970,Not Married,60,Graduation,64713,1,0,0.39200956,0,1
7196,2/8/14,1950,Married,0,PhD,41145,1,1,0.245321068,1,0
8275,2/9/14,1965,Not Married,0,PhD,47025,1,1,0.281918502,0,0
10022,2/9/14,1973,Not Married,0,PhD,54466,1,1,0.328231684,0,0
1307,2/9/14,1978,Not Married,5,Graduation,41986,0,1,0.250555497,0,0
6182,2/10/14,1984,Not Married,4,Graduation,26646,1,0,0.155078516,0,0
9597,2/10/14,1969,Married,106,Graduation,73448,0,0,0.446376667,1,1
8443,2/10/14,1972,Not Married,10,Graduation,24762,1,0,0.1433524,0,0
2008,2/10/14,1978,Married,23,Graduation,77583,0,0,0.472113128,1,0
538,2/10/14,1989,Not Married,9,Graduation,46107,1,0,0.276204821,0,0
8595,2/11/14,1973,Not Married,0,Graduation,42429,0,1,0.253312752,0,0
7232,2/11/14,1973,Not Married,0,Graduation,42429,0,1,0.253312752,0,0
6384,2/11/14,1978,Not Married,12,Graduation,71022,0,1,0.431277114,0,0
10133,2/12/14,1970,Not Married,68,Graduation,93790,0,0,0.572986363,0,1
3334,2/12/14,1951,Married,143,Graduation,94642,0,0,0.578289257,1,1
9829,2/12/14,1978,Not Married,4,Graduation,28587,1,0,0.167159404,0,0
5735,2/13/14,1991,Not Married,120,Master,90638,0,0,0.553368147,0,1
10033,2/13/14,1973,Not Married,3,2n Cycle,31163,1,0,0.183192566,0,0
5751,2/13/14,1973,Not Married,3,2n Cycle,31163,1,0,0.183192566,0,0
5350,2/13/14,1991,Not Married,120,Master,90638,0,0,0.553368147,0,1
5067,2/14/14,1994,Not Married,26,Graduation,80134,0,0,0.487990689,0,0
6931,2/15/14,1967,Not Married,151,Graduation,76982,0,0,0.468372472,0,1
4376,2/15/14,1960,Not Married,24,2n Cycle,32218,0,0,0.189758942,0,0
1135,2/15/14,1960,Not Married,2,Master,17144,1,1,0.09593756,0,0
807,2/15/14,1969,Not Married,2,Master,44602,1,1,0.266837621,0,0
24,2/15/14,1960,Not Married,2,Master,17144,1,1,0.09593756,0,0
3726,2/16/14,1986,Not Married,1,PhD,34320,1,0,0.202841903,0,0
1328,2/16/14,1982,Married,42,2n Cycle,57937,0,1,0.349835374,1,1
8955,2/16/14,1957,Not Married,0,PhD,40451,0,1,0.241001575,0,0
5229,2/16/14,1969,Not Married,1,PhD,54132,0,1,0.32615285,0,0
4248,2/17/14,1960,Not Married,19,Master,98777,0,0,0.604025718,0,0
7451,2/17/14,1960,Not Married,19,Master,98777,0,0,0.604025718,0,0
193,2/17/14,1996,Married,0,Basic,14421,0,0,0.078989463,1,0
3515,2/17/14,1952,Not Married,13,Graduation,62307,0,1,0.377034487,0,0
5283,2/17/14,1976,Not Married,1,PhD,42473,1,1,0.253586611,0,0
7646,2/18/14,1989,Not Married,63,Graduation,64449,1,0,0.39036641,0,1
1878,2/18/14,1985,Married,6,2n Cycle,23148,0,0,0.133306777,1,0
361,2/18/14,1969,Married,1,Master,43142,1,1,0.257750503,1,0
1577,2/19/14,1946,Married,79,Graduation,78569,0,0,0.478250045,1,1
2909,2/19/14,1974,Married,24,PhD,78128,0,1,0.475505238,1,0
9986,2/22/14,1982,Not Married,0,Graduation,19444,1,0,0.110252883,0,0
10341,2/23/14,1948,Not Married,28,Graduation,51315,0,0,0.308619692,0,1
9423,2/23/14,1979,Married,3,Master,32765,1,0,0.1931635,1,0
6205,2/24/14,1967,Not Married,3,Master,32557,1,0,0.191868897,0,0
2958,2/24/14,1978,Married,3,Graduation,28442,1,0,0.166256916,1,0
2815,2/24/14,1975,Married,5,Graduation,33183,1,0,0.195765154,1,0
9197,2/24/14,1953,Married,0,Graduation,39722,0,1,0.23646424,1,0
830,2/24/14,1987,Not Married,48,PhD,74004,0,0,0.449837241,0,1
535,2/25/14,1987,Not Married,23,Graduation,81361,0,0,0.495627602,0,0
3152,2/25/14,1957,Not Married,10,Graduation,26091,1,1,0.151624167,0,0
7683,2/25/14,1968,Married,35,Master,70777,0,1,0.42975222,1,1
11188,2/25/14,1957,Not Married,10,Graduation,26091,1,1,0.151624167,0,0
4608,2/25/14,1987,Not Married,23,Graduation,81361,0,0,0.495627602,0,0
10613,2/26/14,1958,Not Married,1,PhD,37334,1,1,0.2216012,0,0
8079,2/26/14,1982,Married,1,Graduation,22448,1,0,0.12894994,1,0
5231,2/27/14,1974,Married,2,2n Cycle,45894,0,1,0.274879098,1,0
3878,2/27/14,1980,Not Married,4,2n Cycle,31859,1,0,0.187524507,0,0
3595,2/28/14,1963,Not Married,43,Graduation,77226,0,1,0.469891141,0,1
9727,2/28/14,1957,Married,24,Graduation,23539,0,0,0.135740382,1,0
8475,3/1/14,1973,Married,2,PhD,157243,0,1,0.967921228,1,0
1672,3/1/14,1974,Not Married,7,PhD,65640,0,1,0.397779258,0,0
10812,3/1/14,1978,Married,0,PhD,46377,1,0,0.277885316,1,0
3711,3/1/14,1944,Married,134,Master,80184,0,0,0.488301891,1,1
2532,3/1/14,1987,Not Married,73,Master,73454,0,0,0.446414012,0,1
6646,3/1/14,1984,Not Married,0,Graduation,16529,1,0,0.092109767,0,0
8070,3/1/14,1973,Married,12,PhD,54222,0,1,0.326713015,1,0
3286,3/1/14,1967,Not Married,2,PhD,26642,1,0,0.15505362,0,0
2948,3/1/14,1954,Not Married,12,Master,62637,0,1,0.379088425,0,0
10146,3/2/14,1972,Not Married,1,PhD,38887,1,0,0.231267155,0,0
11092,3/2/14,1961,Married,1,Graduation,27116,1,1,0.158003822,1,0
832,3/2/14,1966,Not Married,14,PhD,65814,0,1,0.398862243,0,0
8375,3/3/14,1968,Married,0,PhD,55954,0,1,0.337493076,1,0
2416,3/3/14,1969,Not Married,25,PhD,66582,0,0,0.403642316,0,0
7408,3/3/14,1952,Married,2,PhD,54549,0,1,0.328748281,1,0
4877,3/4/14,1973,Married,0,Master,38576,0,1,0.229331474,1,0
2875,3/4/14,1978,Married,44,Graduation,67023,0,0,0.406387124,1,1
902,3/4/14,1980,Not Married,12,Graduation,62994,1,0,0.381310412,0,0
6963,3/5/14,1947,Not Married,11,Graduation,77457,0,0,0.471328898,0,0
4676,3/5/14,1951,Not Married,91,Master,73705,0,1,0.447976249,0,1
9362,3/5/14,1965,Not Married,5,Graduation,69263,0,1,0.420329003,0,0
9697,3/6/14,1951,Married,42,Graduation,53790,0,1,0.324024224,1,1
1857,3/6/14,1952,Not Married,0,Graduation,47139,1,1,0.282628044,0,0
7987,3/7/14,1969,Married,17,Graduation,65747,0,1,0.398445231,1,0
4832,3/7/14,1979,Married,5,Graduation,27244,1,0,0.1588005,1,0
2174,3/8/14,1954,Not Married,1,Graduation,46344,1,1,0.277679922,0,0
5823,3/8/14,1970,Not Married,0,PhD,32303,0,1,0.190287987,0,0
8541,3/8/14,1990,Married,4,2n Cycle,24683,1,0,0.142860699,1,0
7725,3/8/14,1965,Married,26,2n Cycle,76800,0,0,0.467239695,1,0
1834,3/8/14,1978,Not Married,5,Master,35544,1,0,0.210460144,0,0
10548,3/9/14,1995,Not Married,17,Graduation,71163,0,0,0.432154705,0,0
4480,3/9/14,1973,Married,3,Master,60432,0,1,0.365364387,1,0
10972,3/10/14,1949,Not Married,35,Graduation,72298,0,0,0.439219006,0,1
8461,3/10/14,1962,Not Married,0,Graduation,46102,1,1,0.276173701,0,0
9485,3/10/14,1986,Married,9,PhD,45921,0,0,0.275047147,1,0
2186,3/10/14,1977,Not Married,142,2n Cycle,82326,0,0,0.501633814,0,1
2829,3/10/14,1955,Married,0,Graduation,65210,0,1,0.395102915,1,0
231,3/11/14,1956,Not Married,0,Master,28839,1,1,0.168727866,0,0
2853,3/11/14,1980,Not Married,51,Graduation,51766,1,0,0.31142674,0,1
10196,3/12/14,1978,Married,123,Graduation,71427,1,0,0.433797855,1,1
2986,3/12/14,1976,Married,2,Graduation,30772,1,1,0.180758961,1,0
6466,3/12/14,1965,Married,0,PhD,57236,1,1,0.345472312,1,0
10129,3/12/14,1966,Not Married,147,Graduation,82427,0,0,0.502262443,0,1
5186,3/12/14,1955,Married,7,PhD,58482,0,1,0.353227483,1,0
5899,3/13/14,1950,Not Married,0,PhD,5648,1,1,0.024385842,0,0
5654,3/16/14,1972,Married,4,Graduation,36026,1,1,0.213460138,1,0
1646,3/16/14,1972,Married,9,Basic,25224,1,0,0.146227912,1,0
3924,3/17/14,1965,Not Married,0,PhD,57912,0,1,0.349679772,0,0
2106,3/17/14,1974,Married,6,2n Cycle,20130,0,0,0.114522584,1,0
6036,3/17/14,1959,Not Married,92,Master,89120,0,0,0.543920033,0,1
5794,3/17/14,1974,Married,0,PhD,46374,0,1,0.277866643,1,0
3535,3/17/14,1965,Not Married,108,Graduation,66294,0,0,0.401849789,0,1
7348,3/17/14,1958,Not Married,130,PhD,71691,0,0,0.435441005,0,1
3363,3/17/14,1974,Married,6,2n Cycle,20130,0,0,0.114522584,1,0
6521,3/18/14,1954,Not Married,22,Graduation,77972,0,0,0.474534285,0,0
7628,3/18/14,1973,Married,5,2n Cycle,43050,1,0,0.25717789,1,0
2694,3/18/14,1967,Married,0,Graduation,42664,0,1,0.254775405,1,0
5896,3/18/14,1987,Married,7,Master,73395,0,0,0.446046792,1,0
8207,3/18/14,1957,Married,0,2n Cycle,53233,0,1,0.320557426,1,0
9369,3/19/14,1979,Not Married,14,2n Cycle,88194,0,1,0.53815656,0,0
4290,3/19/14,1972,Married,3,Graduation,30467,1,0,0.178860625,1,0
5493,3/19/14,1976,Married,0,Graduation,39356,1,1,0.234186236,1,0
5726,3/20/14,1983,Not Married,7,Master,31788,1,0,0.187082599,0,0
3643,3/20/14,1974,Married,8,Master,63206,0,0,0.382629912,1,0
5866,3/20/14,1974,Not Married,3,Graduation,48186,1,0,0.289144628,0,0
1055,3/20/14,1976,Married,0,Master,53204,1,1,0.320376929,1,0
5121,3/21/14,1977,Not Married,5,Graduation,56628,0,1,0.341688088,0,0
8545,3/21/14,1954,Not Married,17,Graduation,85683,0,0,0.522527962,0,0
1958,3/21/14,1973,Not Married,0,PhD,55012,0,1,0.331630017,0,0
9336,3/22/14,1969,Not Married,0,PhD,62187,0,1,0.376287601,0,0
11178,3/23/14,1972,Not Married,2,Master,42394,1,0,0.253094911,0,0
7326,3/23/14,1971,Married,1,Master,56850,0,1,0.343069828,1,0
4252,3/23/14,1965,Married,5,Graduation,44375,0,1,0.265424761,1,0
1927,3/23/14,1973,Not Married,27,2n Cycle,69401,0,1,0.421187923,0,1
2130,3/23/14,1982,Not Married,3,Graduation,45203,1,0,0.270578277,0,0
6866,3/23/14,1969,Not Married,0,Master,35924,1,1,0.212825285,0,0
8605,3/23/14,1964,Not Married,0,PhD,46910,1,1,0.281202736,0,0
9291,3/23/14,1959,Married,2,Master,34242,0,1,0.202356427,1,0
4333,3/23/14,1954,Not Married,0,Graduation,32144,1,1,0.189298362,0,0
4444,3/24/14,1972,Married,0,Graduation,30023,1,0,0.176097145,1,0
4298,3/24/14,1973,Not Married,0,PhD,20427,1,0,0.116371128,0,0
3783,3/24/14,1959,Married,0,PhD,52854,1,1,0.31819851,1,0
1100,3/24/14,1960,Not Married,4,Master,41275,1,1,0.246130195,0,0
7947,3/25/14,1969,Married,0,Graduation,42231,1,1,0.25208039,1,0
4338,3/25/14,1983,Not Married,0,Graduation,39062,1,0,0.232356364,0,0
1818,3/25/14,1971,Not Married,0,PhD,29732,1,0,0.174285945,0,0
8315,3/26/14,1995,Not Married,2,Graduation,34824,0,0,0.205978826,0,0
5184,3/26/14,1995,Not Married,2,Graduation,34824,0,0,0.205978826,0,0
954,3/27/14,1960,Not Married,3,Basic,22123,0,0,0.126927123,0,0
6678,3/28/14,1989,Not Married,4,Graduation,31928,1,0,0.187953967,0,0
2256,3/29/14,1973,Married,0,Master,27159,1,1,0.158271456,1,0
1463,3/29/14,1958,Not Married,2,Graduation,45160,1,1,0.270310643,0,0
3900,3/29/14,1972,Married,14,Graduation,65685,0,1,0.39805934,1,0
3551,3/29/14,1954,Not Married,1,Master,60033,0,1,0.36288099,0,0
6398,3/29/14,1974,Married,10,Basic,18393,1,0,0.103711403,1,0
9958,3/29/14,1972,Married,14,Graduation,65685,0,1,0.39805934,1,0
1016,3/30/14,1959,Not Married,1,PhD,34554,0,1,0.204298331,0,0
2724,3/30/14,1981,Not Married,0,Master,36143,1,0,0.214188352,0,0
6019,3/30/14,1971,Married,3,PhD,37126,1,0,0.220306597,1,0
833,3/30/14,1955,Married,0,Master,38452,1,1,0.228559692,1,0
8418,3/30/14,1958,Not Married,10,2n Cycle,38741,1,1,0.230358443,0,0
3565,3/30/14,1955,Married,0,Master,38452,1,1,0.228559692,1,0
255,3/30/14,1951,Not Married,0,Graduation,22263,1,1,0.12779849,0,0
3182,3/31/14,1973,Not Married,1,PhD,46854,1,1,0.280854189,0,0
7106,3/31/14,1943,Married,0,PhD,75865,0,0,0.461420205,1,0
4279,3/31/14,1963,Not Married,4,2n Cycle,39548,1,1,0.235381254,0,0
5558,3/31/14,1954,Not Married,31,PhD,90933,0,0,0.555204242,0,1
6343,3/31/14,1959,Married,73,Graduation,79823,0,1,0.486055008,1,1
1584,4/1/14,1977,Married,7,Graduation,41443,1,0,0.247175836,1,0
8159,4/1/14,1968,Married,0,Graduation,51287,1,1,0.308445418,1,0
7007,4/1/14,1968,Married,3,Master,29543,1,0,0.173109599,1,0
4686,4/2/14,1962,Not Married,31,PhD,82571,0,0,0.503158707,0,1
5756,4/3/14,1983,Not Married,0,Graduation,39453,1,0,0.234789969,0,0
2613,4/3/14,1960,Married,6,Master,54197,0,1,0.326557414,1,0
10164,4/3/14,1958,Not Married,33,Graduation,94472,0,1,0.577231168,0,1
641,4/4/14,1967,Not Married,0,Graduation,52074,0,1,0.313343748,0,0
738,4/4/14,1981,Not Married,13,2n Cycle,42395,1,1,0.253101135,0,0
8746,4/5/14,1989,Married,0,Graduation,75433,1,0,0.458731413,1,0
8737,4/5/14,1978,Not Married,1,Graduation,55563,0,1,0.335059471,0,0
3194,4/5/14,1974,Not Married,12,PhD,71466,0,0,0.434040593,0,0
1446,4/5/14,1956,Not Married,68,Master,86424,0,0,0.527139985,0,1
5545,4/5/14,1972,Married,8,PhD,78075,0,0,0.475175363,1,0
202,4/5/14,1948,Not Married,194,PhD,82032,0,0,0.499803942,0,1
1131,4/5/14,1967,Not Married,0,PhD,52569,0,1,0.316424655,0,0
10500,4/5/14,1984,Married,1,Graduation,31761,1,0,0.18691455,1,0
9589,4/5/14,1948,Not Married,194,PhD,82032,0,0,0.499803942,0,1
6336,4/6/14,1960,Married,2,Graduation,29315,1,1,0.171690515,1,0
6488,4/6/14,1959,Married,0,PhD,38829,0,1,0.23090616,1,0
10127,4/6/14,1965,Married,11,Graduation,58692,0,1,0.354534534,1,0
7010,4/7/14,1965,Married,114,2n Cycle,70924,0,0,0.430667156,1,1
4767,4/7/14,1965,Married,114,2n Cycle,70924,0,0,0.430667156,1,1
1740,4/7/14,1944,Married,38,Graduation,55956,0,0,0.337505524,1,1
2415,4/7/14,1962,Not Married,17,Graduation,62568,0,1,0.378658965,0,0
5371,4/8/14,1989,Not Married,16,Graduation,21474,1,0,0.122887712,0,0
5303,4/8/14,1974,Not Married,0,PhD,79632,0,0,0.484866214,0,0
1277,4/9/14,1960,Not Married,22,Graduation,78468,0,0,0.477621416,0,0
11074,4/9/14,1977,Not Married,92,Graduation,85072,0,0,0.518725065,0,1
9289,4/10/14,1979,Married,1,Graduation,36781,1,0,0.218159298,1,0
1755,4/11/14,1988,Not Married,11,2n Cycle,45204,1,0,0.270584501,0,0
10766,4/11/14,1964,Married,19,PhD,65526,0,1,0.397069716,1,0
5824,4/11/14,1972,Not Married,0,PhD,34578,1,1,0.204447709,0,0
9971,4/11/14,1964,Married,19,PhD,65526,0,1,0.397069716,1,0
2811,4/12/14,1963,Not Married,0,PhD,48918,1,1,0.293700635,0,0
9150,4/12/14,1963,Not Married,0,PhD,48918,1,1,0.293700635,0,0
1717,4/13/14,1988,Not Married,15,Graduation,39747,1,0,0.236619841,0,0
4725,4/13/14,1950,Not Married,2,PhD,50616,0,1,0.304269078,0,0
9972,4/13/14,1955,Not Married,0,PhD,46015,1,1,0.275632208,0,0
2945,4/13/14,1955,Not Married,0,PhD,46015,1,1,0.275632208,0,0
10779,4/13/14,1983,Not Married,5,Graduation,22148,0,0,0.127082724,0,0
9797,4/13/14,1956,Married,19,Graduation,58116,0,1,0.350949479,1,0
4785,4/14/14,1970,Not Married,7,PhD,77622,0,1,0.472355866,0,0
10839,4/14/14,1976,Not Married,5,Graduation,36283,1,1,0.21505972,0,0
4390,4/15/14,1954,Not Married,15,Graduation,75315,0,1,0.457996975,0,0
9617,4/16/14,1951,Not Married,4,Graduation,15033,0,0,0.082798583,0,0
5827,4/16/14,1958,Not Married,0,Graduation,35246,1,1,0.208605376,0,0
2952,4/16/14,1977,Not Married,3,Master,36273,1,0,0.214997479,0,0
3722,4/16/14,1972,Not Married,1,Graduation,44503,1,1,0.266221439,0,0
8962,4/17/14,1975,Married,0,Master,44319,1,1,0.265076214,1,0
4174,4/17/14,1956,Not Married,1,Master,55249,0,1,0.333105118,0,0
8036,4/18/14,1971,Not Married,1,2n Cycle,26850,1,1,0.156348223,0,0
5313,4/18/14,1971,Married,0,Master,38196,1,1,0.226966334,1,0
7937,4/18/14,1982,Married,7,Graduation,24711,0,0,0.143034973,1,0
2634,4/18/14,1979,Not Married,7,Master,16653,1,0,0.09288155,0,0
5180,4/18/14,1968,Not Married,0,PhD,50616,0,1,0.304269078,0,0
10634,4/19/14,1951,Married,67,Master,59412,0,0,0.359015853,1,1
4796,4/19/14,1952,Not Married,10,Graduation,49638,0,1,0.298181954,0,0
2315,4/20/14,1960,Not Married,0,Graduation,58401,0,1,0.352723335,0,0
7718,4/20/14,1947,Not Married,51,Master,66000,0,0,0.400019917,0,1
9635,4/20/14,1983,Married,2,Master,35876,0,0,0.21252653,1,0
5832,4/20/14,1960,Not Married,183,2n Cycle,92556,0,0,0.565305881,0,1
5610,4/21/14,1965,Not Married,3,Graduation,33456,1,1,0.197464321,0,0
1349,4/21/14,1970,Married,7,Graduation,50447,1,0,0.303217213,1,0
2534,4/21/14,1953,Married,1,Graduation,37716,0,1,0.223978788,1,0
1839,4/21/14,1974,Not Married,7,Graduation,43322,0,0,0.258870832,0,0
5680,4/22/14,1984,Married,4,2n Cycle,35684,1,0,0.211331512,1,0
3717,4/23/14,1959,Married,24,Graduation,61180,0,1,0.370019979,1,0
574,4/23/14,1964,Married,36,Graduation,42523,0,0,0.253897813,1,1
5223,4/23/14,1966,Not Married,8,Master,45903,0,1,0.274935114,0,0
7419,4/23/14,1968,Not Married,3,Master,27071,1,0,0.157723739,0,0
3266,4/23/14,1964,Married,36,Graduation,42523,0,0,0.253897813,1,1
3830,4/24/14,1953,Married,21,Master,59354,0,1,0.358654858,1,0
1340,4/24/14,1986,Married,137,Graduation,92910,0,0,0.567509196,1,1
6887,4/24/14,1967,Not Married,16,Graduation,79146,1,1,0.481841324,0,0
1010,4/24/14,1977,Not Married,0,Graduation,46931,1,1,0.281333441,0,0
7500,4/24/14,1967,Not Married,16,Graduation,79146,1,1,0.481841324,0,0
48,4/24/14,1964,Not Married,1,Graduation,55761,0,1,0.336291833,0,0
7943,4/25/14,1975,Married,0,PhD,36663,1,0,0.21742486,1,0
10413,4/25/14,1984,Married,83,Graduation,72570,0,0,0.440911948,1,1
1833,4/26/14,1974,Not Married,8,PhD,39190,1,0,0.233153043,0,0
9264,4/27/14,1986,Married,42,Graduation,79529,0,0,0.484225136,1,1
7437,4/28/14,1988,Not Married,0,Graduation,27938,1,0,0.163119994,0,0
7712,4/28/14,1946,Not Married,17,PhD,62159,0,0,0.376113328,0,0
9298,4/28/14,1947,Not Married,0,PhD,81574,0,0,0.496953326,0,0
1619,4/28/14,1956,Married,51,Graduation,90369,0,0,0.551693876,1,1
8029,4/29/14,1988,Not Married,32,Master,90247,0,0,0.550934542,0,1
7875,4/29/14,1949,Married,0,Graduation,72025,0,0,0.437519839,1,0
5948,4/29/14,1975,Not Married,6,Graduation,57338,0,1,0.346107166,0,0
8726,4/29/14,1964,Not Married,8,2n Cycle,41713,1,1,0.24885633,0,0
1050,4/30/14,1952,Married,10,Graduation,28332,0,0,0.165572271,1,0
7828,4/30/14,1981,Not Married,129,Master,77882,0,0,0.47397412,0,1
9960,4/30/14,1991,Not Married,0,Basic,26868,1,0,0.156460256,0,0
8341,4/30/14,1969,Married,0,PhD,30396,1,0,0.178418717,1,0
3005,5/1/14,1992,Not Married,117,Graduation,83528,0,0,0.509115126,0,1
6983,5/1/14,1950,Not Married,2,Master,38054,1,1,0.226082519,0,0
7723,5/2/14,1979,Not Married,93,Graduation,75507,0,0,0.459191993,0,1
6211,5/2/14,1976,Not Married,0,PhD,37395,1,0,0.221980867,0,0
2963,5/2/14,1979,Not Married,93,Graduation,75507,0,0,0.459191993,0,1
3091,5/2/14,1981,Not Married,21,2n Cycle,75774,1,0,0.460853816,0,0
762,5/2/14,1981,Not Married,21,2n Cycle,75774,1,0,0.460853816,0,0
3010,5/2/14,1989,Not Married,153,Master,88420,0,0,0.539563196,0,1
3107,5/2/14,1976,Not Married,24,Graduation,71322,0,1,0.43314433,0,0
5577,5/3/14,1983,Not Married,0,Graduation,43776,1,0,0.261696552,0,0
6428,5/3/14,1950,Not Married,10,PhD,76842,0,0,0.467501105,0,0
2669,5/4/14,1993,Not Married,152,Graduation,74293,0,0,0.451635992,0,1
5987,5/4/14,1989,Not Married,2,2n Cycle,10404,1,0,0.05398744,0,0
4988,5/4/14,1948,Married,6,PhD,34469,1,1,0.203769287,1,0
10037,5/4/14,1993,Not Married,152,Graduation,74293,0,0,0.451635992,0,1
10420,5/5/14,1955,Not Married,14,Master,46390,0,1,0.277966228,0,0
5929,5/6/14,1973,Married,3,PhD,37401,1,0,0.222018212,1,0
10795,5/6/14,1973,Married,3,PhD,37401,1,0,0.222018212,1,0
988,5/7/14,1965,Married,0,Graduation,81168,0,0,0.49442636,1,0
1523,5/7/14,1973,Married,2,Graduation,59041,1,1,0.356706729,1,0
3635,5/7/14,1962,Not Married,0,PhD,52597,0,1,0.316598928,0,0
7485,5/7/14,1950,Not Married,4,PhD,56551,1,1,0.341208836,0,0
7530,5/7/14,1950,Not Married,4,PhD,56551,1,1,0.341208836,0,0
8908,5/8/14,1959,Married,76,Graduation,87195,0,0,0.53193873,1,1
6387,5/8/14,1976,Not Married,0,PhD,52190,1,1,0.314065738,0,0
9392,5/8/14,1971,Not Married,1,Graduation,26954,1,0,0.156995525,0,0
7629,5/8/14,1977,Married,3,Graduation,22108,1,1,0.126833762,1,0
916,5/9/14,1972,Not Married,3,PhD,41644,1,1,0.24842687,0,0
11051,5/10/14,1956,Not Married,19,PhD,77376,1,1,0.470824749,0,0
3559,5/10/14,1988,Married,11,2n Cycle,16248,1,0,0.090360808,1,0
7574,5/10/14,1979,Not Married,0,PhD,27922,1,0,0.163020409,0,0
5247,5/10/14,1955,Married,0,PhD,38725,1,1,0.230258858,1,0
1386,5/11/14,1967,Not Married,0,Graduation,32474,1,1,0.1913523,0,0
7698,5/11/14,1976,Married,3,PhD,51650,0,1,0.31070475,1,0
49,5/11/14,1970,Not Married,3,Graduation,20587,1,0,0.117366976,0,0
8146,5/11/14,1976,Not Married,0,Master,46106,1,1,0.276198597,0,0
4066,5/11/14,1978,Not Married,5,2n Cycle,21282,1,0,0.121692694,0,0
9467,5/11/14,1984,Not Married,2,Graduation,34738,1,0,0.205443557,0,0
4973,5/11/14,1970,Not Married,3,Graduation,20587,1,0,0.117366976,0,0
5721,5/11/14,1956,Married,76,PhD,84117,0,0,0.512781094,1,1
8614,5/12/14,1957,Not Married,19,Graduation,65486,0,1,0.396820753,0,0
8504,5/12/14,1973,Married,60,Graduation,79593,0,0,0.484623476,1,1
92,5/12/14,1988,Not Married,7,Graduation,34176,1,0,0.201945639,0,0
7264,5/12/14,1978,Not Married,0,2n Cycle,52195,1,1,0.314096859,0,0
10102,5/12/14,1966,Not Married,183,Graduation,79946,0,0,0.486820567,0,1
11176,5/12/14,1970,Not Married,9,PhD,65968,0,1,0.399820747,0,0
3312,5/12/14,1988,Not Married,7,Graduation,34176,1,0,0.201945639,0,0
1020,5/12/14,1973,Married,60,Graduation,79593,0,0,0.484623476,1,1
810,5/12/14,1975,Married,81,Graduation,74190,0,1,0.450994915,1,1
3434,5/12/14,1951,Not Married,72,Graduation,80872,0,0,0.49258404,0,1
8933,5/12/14,1983,Married,3,2n Cycle,32146,1,0,0.189310811,1,0
6999,5/13/14,1980,Married,16,Master,69661,0,0,0.422806177,1,0
4149,5/13/14,1948,Not Married,66,PhD,76140,0,0,0.463131819,0,1
10476,5/13/14,1958,Married,11,Graduation,67267,0,1,0.407905793,1,0
2587,5/15/14,1972,Married,0,PhD,29791,1,0,0.174653165,1,0
10767,5/16/14,1989,Not Married,40,PhD,77845,0,0,0.47374383,0,1
11091,5/16/14,1953,Not Married,2,Graduation,34587,1,1,0.204503725,0,0
11004,5/17/14,1893,Not Married,0,2n Cycle,60182,0,1,0.363808374,0,0
254,5/17/14,1955,Not Married,4,Graduation,53863,0,1,0.32447858,0,0
9081,5/18/14,1988,Not Married,1,Graduation,20518,1,0,0.116937517,0,0
8931,5/18/14,1986,Not Married,99,Graduation,83033,1,0,0.50603422,0,1
6862,5/18/14,1971,Not Married,1,Graduation,1730,0,0,0,0,0
940,5/18/14,1987,Not Married,11,Graduation,57100,1,0,0.344625841,0,0
10084,5/18/14,1972,Married,2,Graduation,24434,1,0,0.14131091,1,0
7660,5/19/14,1973,Not Married,0,PhD,35860,1,1,0.212426945,0,0
2055,5/19/14,1973,Not Married,0,PhD,35860,1,1,0.212426945,0,0
5107,5/19/14,1973,Not Married,0,PhD,35860,1,1,0.212426945,0,0
